Date_wise,Flight_No,Airlines_Name,Arrival/Departure,Departure_City_Code,Departure_City,Departure_Airport,Departure_Date,Departure_time_scheduled,Departure_time_Actual,Departure_terminal,Arrival_City_Code,Arrival_City,Arrival_Airport,Arrival_Date,Arrival_time_scheduled,Arrivial_time_Actual,Arrival_terminal,Flight_Status,Flight_Time_status,Flight_delay_by_time,Flight_time,Flight_distance,Aircraft_equipment_code,Aircraft_equipment_description
03-07-2022,SG 327,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:05 IST,06:15 IST,1,IXB,Bagdogra,Bagdogra Airport,03-07-2022,09:05 IST,09:40 IST,,Arrived,Delayed,35m,3h 25m,1158 mi,7M8,Boeing 737MAX 8 Passenger
03-07-2022,AI 804,Air India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:10 IST,06:19 IST,,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,08:55 IST,08:46 IST,3,Arrived,On time,,2h 27m,1062 mi,32N,Airbus A320neo
03-07-2022,I5 1528,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:10 IST,06:03 IST,,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,08:55 IST,08:52 IST,3,Arrived,On time,,2h 49m,1062 mi,320,Airbus A320
03-07-2022,6E 7227,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:15 IST,06:13 IST,1,HBX,Hubli,Hubli Airport,03-07-2022,07:40 IST,07:24 IST,,Arrived,On time,,1h 11m,230 mi,AT7,ATR 72
03-07-2022,6E 131,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:15 IST,06:11 IST,1,IXE,Mangalore,Mangalore Airport,03-07-2022,07:10 IST,07:04 IST,,Arrived,On time,,53m,190 mi,32N,Airbus A320neo
03-07-2022,6E 6802,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:20 IST,06:07 IST,1,NAG,Nagpur,Dr. Babasaheb Ambedkar International Airport,03-07-2022,08:00 IST,07:42 IST,,Arrived,On time,,1h 35m,552 mi,32N,Airbus A320neo
03-07-2022,6E 443,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:25 IST,06:46 IST,1,IXB,Bagdogra,Bagdogra Airport,03-07-2022,09:15 IST,09:32 IST,,Arrived,Delayed,17m,2h 46m,1158 mi,32N,Airbus A320neo
03-07-2022,SG 438,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:30 IST,,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,08:15 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
03-07-2022,6E 227,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:30 IST,06:31 IST,1,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,03-07-2022,09:05 IST,09:16 IST,,Arrived,On time,,2h 45m,960 mi,,
03-07-2022,KL 3698,KLM,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:30 IST,06:31 IST,1,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,03-07-2022,09:05 IST,09:16 IST,,Arrived,On time,,2h 45m,960 mi,32N,Airbus A320neo
03-07-2022,I5 2472,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:30 IST,06:23 IST,,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,03-07-2022,08:50 IST,08:43 IST,,Arrived,On time,,2h 20m,960 mi,32A,Airbus A320 (sharklets)
03-07-2022,6E 7107,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:35 IST,06:30 IST,1,RJA,Rajahmundry,Rajahmundry Airport,03-07-2022,08:30 IST,08:22 IST,1,Arrived,On time,,1h 52m,385 mi,AT7,ATR 72
03-07-2022,6E 194,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:35 IST,06:27 IST,1,GOI,Goa,Dabolim Airport,03-07-2022,07:45 IST,07:36 IST,,Arrived,On time,,1h 9m,300 mi,,
03-07-2022,KL 3702,KLM,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:35 IST,06:27 IST,1,GOI,Goa,Dabolim Airport,03-07-2022,07:45 IST,07:36 IST,,Arrived,On time,,1h 9m,300 mi,32N,Airbus A320neo
03-07-2022,UK 858,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:40 IST,06:27 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,08:15 IST,08:02 IST,2,Arrived,On time,,1h 35m,518 mi,,
03-07-2022,SQ 4824,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:40 IST,06:27 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,08:15 IST,08:02 IST,2,Arrived,On time,,1h 35m,518 mi,32N,Airbus A320neo
03-07-2022,AI 640,Air India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:45 IST,06:52 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,08:35 IST,08:05 IST,2,Arrived,On time,,1h 13m,518 mi,32N,Airbus A320neo
03-07-2022,6E 7204,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:45 IST,06:37 IST,1,VGA,Vijayawada,Vijayawada Airport,03-07-2022,08:25 IST,08:10 IST,,Arrived,On time,,1h 33m,309 mi,AT7,ATR 72
03-07-2022,BA 118,British Airways,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:50 IST,07:25 IST,,LHR,London,London Heathrow Airport,03-07-2022,13:00 BST,13:40 BST,5,Arrived,Delayed,40m,10h 45m,5000 mi,,
03-07-2022,AA 6656,American Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:50 IST,07:25 IST,,LHR,London,London Heathrow Airport,03-07-2022,13:00 BST,13:40 BST,5,Arrived,Delayed,40m,10h 45m,5000 mi,772,Boeing 777-200 / 200ER
03-07-2022,I5 1567,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:50 IST,06:47 IST,,BBI,Bhubaneswar,Biju Patnaik International Airport,03-07-2022,08:40 IST,08:43 IST,,Arrived,On time,,1h 56m,724 mi,320,Airbus A320
03-07-2022,6E 7171,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,06:55 IST,06:45 IST,1,IXM,Madurai,Madurai Airport,03-07-2022,08:25 IST,08:08 IST,1,Arrived,On time,,1h 23m,234 mi,AT7,ATR 72
03-07-2022,6E 6479,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:00 IST,06:58 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,08:50 IST,08:30 IST,2,Arrived,On time,,1h 32m,518 mi,32Q,Airbus A321neo
03-07-2022,UK 810,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:00 IST,06:46 IST,,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,09:40 IST,09:49 IST,3,Arrived,On time,,3h 3m,1062 mi,,
03-07-2022,SQ 4726,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:00 IST,06:46 IST,,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,09:40 IST,09:49 IST,3,Arrived,On time,,3h 3m,1062 mi,32N,Airbus A320neo
03-07-2022,6E 857,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:00 IST,,1,CJB,Coimbatore,Coimbatore International Airport,03-07-2022,07:50 IST,,,Cancelled,blank,,,,32A,Airbus A320 (sharklets)
03-07-2022,UK 511,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:10 IST,06:58 IST,,CJB,Coimbatore,Coimbatore International Airport,03-07-2022,08:00 IST,07:41 IST,,Arrived,On time,,43m,157 mi,,
03-07-2022,SQ 4891,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:10 IST,06:58 IST,,CJB,Coimbatore,Coimbatore International Airport,03-07-2022,08:00 IST,07:41 IST,,Arrived,On time,,43m,157 mi,32N,Airbus A320neo
03-07-2022,6E 484,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:10 IST,,1,HYD,Hyderabad,Rajiv Gandhi International Airport,03-07-2022,08:20 IST,08:20 IST,,Cancelled,blank,,,,,
03-07-2022,KL 3704,KLM,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:10 IST,,1,HYD,Hyderabad,Rajiv Gandhi International Airport,03-07-2022,08:20 IST,08:20 IST,,Cancelled,blank,,,,32N,Airbus A320neo
03-07-2022,SG 3614,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:15 IST,,,IXE,Mangalore,Mangalore Airport,03-07-2022,08:05 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
03-07-2022,SG 563,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:20 IST,,,DED,Dehra Dun,Dehra Dun Airport,03-07-2022,11:10 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
03-07-2022,BZ 201,Blue Dart Aviation,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:20 IST,08:18 IST,,MAA,Chennai,Chennai Airport,03-07-2022,08:25 IST,09:00 IST,,Arrived,Delayed,35m,42m,166 mi,75C,Boeing 757-200 Freighter
03-07-2022,6E 702,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:25 IST,07:32 IST,1,BHO,Bhopal,Raja Bhoj Airport,03-07-2022,09:25 IST,09:29 IST,,Arrived,On time,,,,32N,Airbus A320neo
03-07-2022,I5 1576,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:35 IST,07:19 IST,,HYD,Hyderabad,Rajiv Gandhi International Airport,03-07-2022,08:45 IST,08:18 IST,,Arrived,On time,,59m,283 mi,32N,Airbus A320neo
03-07-2022,6E 7236,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:35 IST,07:31 IST,1,TRZ,Tiruchirappalli,Tiruchirapalli International Airport,03-07-2022,08:50 IST,08:32 IST,,Arrived,On time,,1h 1m,181 mi,AT7,ATR 72
03-07-2022,6E 6439,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:45 IST,07:40 IST,1,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,03-07-2022,10:20 IST,10:11 IST,,Arrived,On time,,2h 31m,960 mi,32N,Airbus A320neo
03-07-2022,6E 2186,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:45 IST,07:48 IST,1,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,10:40 IST,10:42 IST,2,Arrived,On time,,2h 54m,1062 mi,32Q,Airbus A321neo
03-07-2022,UK 897,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:45 IST,07:40 IST,,HYD,Hyderabad,Rajiv Gandhi International Airport,03-07-2022,08:55 IST,08:49 IST,,Arrived,On time,,1h 9m,283 mi,,
03-07-2022,SQ 4803,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:45 IST,07:40 IST,,HYD,Hyderabad,Rajiv Gandhi International Airport,03-07-2022,08:55 IST,08:49 IST,,Arrived,On time,,1h 9m,283 mi,32N,Airbus A320neo
03-07-2022,6E 405,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:50 IST,07:48 IST,1,RPR,Raipur,Swami Vivekananda Airport,03-07-2022,09:40 IST,09:37 IST,,Arrived,On time,,1h 49m,612 mi,32Q,Airbus A321neo
03-07-2022,CD 501,Alliance Air,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:50 IST,07:56 IST,,VGA,Vijayawada,Vijayawada Airport,03-07-2022,09:30 IST,09:11 IST,,Arrived,On time,,1h 15m,309 mi,AT7,ATR 72
03-07-2022,6E 6445,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:55 IST,08:17 IST,1,COK,Kochi,Cochin International Airport,03-07-2022,09:05 IST,09:22 IST,1,Arrived,Delayed,17m,1h 5m,229 mi,,
03-07-2022,KL 3700,KLM,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,07:55 IST,08:17 IST,1,COK,Kochi,Cochin International Airport,03-07-2022,09:05 IST,09:22 IST,1,Arrived,Delayed,17m,1h 5m,229 mi,32N,Airbus A320neo
03-07-2022,UK 808,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:00 IST,07:47 IST,,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,10:40 IST,10:48 IST,3,Arrived,On time,,3h 1m,1062 mi,,
03-07-2022,SQ 4890,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:00 IST,07:47 IST,,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,10:40 IST,10:48 IST,3,Arrived,On time,,3h 1m,1062 mi,32N,Airbus A320neo
03-07-2022,6E 6825,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:05 IST,08:01 IST,1,MAA,Chennai,Chennai Airport,03-07-2022,09:05 IST,09:04 IST,1,Arrived,On time,,1h 3m,166 mi,,
03-07-2022,KL 3706,KLM,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:05 IST,08:01 IST,1,MAA,Chennai,Chennai Airport,03-07-2022,09:05 IST,09:04 IST,1,Arrived,On time,,1h 3m,166 mi,32Q,Airbus A321neo
03-07-2022,SG 3302,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:10 IST,07:51 IST,,MAA,Chennai,Chennai Airport,03-07-2022,09:10 IST,08:38 IST,,Arrived,On time,,,,73W,Boeing 737-700 (winglets) Passenger/BBJ1
03-07-2022,6E 95,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:15 IST,08:44 IST,1,DXB,Dubai,Dubai Airport,03-07-2022,10:50 +04,10:52 +04,1,Arrived,On time,,3h 38m,1675 mi,32N,Airbus A320neo
03-07-2022,6E 5323,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:20 IST,08:32 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,10:00 IST,10:12 IST,1,Arrived,On time,,1h 40m,518 mi,32N,Airbus A320neo
03-07-2022,AI 604,Air India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:20 IST,08:41 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,10:35 IST,10:01 IST,2,Arrived,On time,,1h 20m,518 mi,319,Airbus A319
03-07-2022,6E 457,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:20 IST,08:16 IST,1,GAU,Guwahati,Lokpriya Gopinath Bordoloi International Airport,03-07-2022,11:20 IST,11:29 IST,,Arrived,On time,,3h 13m,1267 mi,32N,Airbus A320neo
03-07-2022,SG 3016,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:25 IST,,,COK,Kochi,Cochin International Airport,03-07-2022,10:00 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
03-07-2022,6E 5376,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:25 IST,08:31 IST,1,IXD,Allahabad,Allahabad Airport,03-07-2022,10:55 IST,11:04 IST,,Arrived,On time,,2h 33m,885 mi,32N,Airbus A320neo
03-07-2022,6E 255,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:35 IST,08:49 IST,1,PAT,Patna,Jay Prakash Narayan International Airport,03-07-2022,11:00 IST,11:14 IST,,Arrived,On time,,2h 25m,982 mi,32A,Airbus A320 (sharklets)
03-07-2022,G8 395,Go First,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:35 IST,08:24 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,10:15 IST,10:01 IST,1,Arrived,On time,,1h 37m,518 mi,,
03-07-2022,W2 9032,FlexFlight,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:35 IST,08:24 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,10:15 IST,10:01 IST,1,Arrived,On time,,1h 37m,518 mi,32A,Airbus A320 (sharklets)
03-07-2022,O2G 117,Star Air,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:40 IST,10:15 IST,,GBI,Gulbarga,Kalaburagi Airport,03-07-2022,09:45 IST,11:04 IST,,Arrived,Delayed,1h 19m,49m,288 mi,ER4,Embraer RJ145
03-07-2022,I5 1982,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:45 IST,08:34 IST,,GAU,Guwahati,Lokpriya Gopinath Bordoloi International Airport,03-07-2022,11:45 IST,11:40 IST,,Arrived,On time,,3h 6m,1267 mi,320,Airbus A320
03-07-2022,6E 415,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:50 IST,11:21 IST,1,JAI,Jaipur,Jaipur Airport,03-07-2022,11:25 IST,13:43 IST,2,Arrived,Delayed,2h 18m,2h 22m,949 mi,32N,Airbus A320neo
03-07-2022,6E 886,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,08:55 IST,,1,HYD,Hyderabad,Rajiv Gandhi International Airport,03-07-2022,10:05 IST,10:05 IST,,Cancelled,blank,,,,32N,Airbus A320neo
03-07-2022,CD 505,Alliance Air,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:00 IST,09:10 IST,,MYQ,Mysore,Mysore Airport,03-07-2022,10:00 IST,09:40 IST,,Arrived,On time,,30m,98 mi,AT7,ATR 72
03-07-2022,I5 819,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:00 IST,08:54 IST,,IXR,Ranchi,Birsa Munda Airport,03-07-2022,11:25 IST,11:10 IST,,Arrived,On time,,2h 16m,859 mi,32N,Airbus A320neo
03-07-2022,I5 1452,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:05 IST,08:55 IST,,VTZ,Vishakhapatnam,Vishakhapatnam Airport,03-07-2022,10:45 IST,10:19 IST,,Arrived,On time,,1h 24m,482 mi,320,Airbus A320
03-07-2022,6E 442,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:15 IST,09:18 IST,1,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,03-07-2022,11:50 IST,11:45 IST,,Arrived,On time,,2h 27m,960 mi,32N,Airbus A320neo
03-07-2022,SG 516,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:15 IST,09:15 IST,1,PNQ,Pune,Pune Airport,03-07-2022,10:50 IST,10:45 IST,,Arrived,On time,,1h 30m,449 mi,73H,Boeing 737-800 (winglets) Passenger/BBJ2
03-07-2022,6E 797,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:15 IST,09:14 IST,1,ATQ,Amritsar,Sri Guru Ram Dass Jee International Airport,03-07-2022,12:30 IST,12:09 IST,,Arrived,On time,,2h 55m,1292 mi,,
03-07-2022,KL 3696,KLM,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:15 IST,09:14 IST,1,ATQ,Amritsar,Sri Guru Ram Dass Jee International Airport,03-07-2022,12:30 IST,12:09 IST,,Arrived,On time,,2h 55m,1292 mi,32N,Airbus A320neo
03-07-2022,G8 873,Go First,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:20 IST,09:16 IST,1,PAT,Patna,Jay Prakash Narayan International Airport,03-07-2022,11:50 IST,11:53 IST,,Arrived,On time,,2h 37m,982 mi,,
03-07-2022,W2 9139,FlexFlight,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:20 IST,09:16 IST,1,PAT,Patna,Jay Prakash Narayan International Airport,03-07-2022,11:50 IST,11:53 IST,,Arrived,On time,,2h 37m,982 mi,32N,Airbus A320neo
03-07-2022,SG 8192,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:20 IST,,,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,12:05 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
03-07-2022,6E 871,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:20 IST,09:32 IST,1,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,12:10 IST,12:11 IST,1,Arrived,On time,,2h 39m,1062 mi,32Q,Airbus A321neo
03-07-2022,UK 755,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:25 IST,09:20 IST,,GAU,Guwahati,Lokpriya Gopinath Bordoloi International Airport,03-07-2022,12:30 IST,12:41 IST,,Arrived,On time,,3h 21m,1267 mi,,
03-07-2022,SQ 4855,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:25 IST,09:20 IST,,GAU,Guwahati,Lokpriya Gopinath Bordoloi International Airport,03-07-2022,12:30 IST,12:41 IST,,Arrived,On time,,3h 21m,1267 mi,32N,Airbus A320neo
03-07-2022,I5 2528,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:25 IST,09:32 IST,,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,12:10 IST,12:18 IST,3,Arrived,On time,,2h 46m,1062 mi,32A,Airbus A320 (sharklets)
03-07-2022,SG 3023,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:25 IST,09:21 IST,1,JLR,Jabalpur,Jabalpur Airport,03-07-2022,11:55 IST,11:51 IST,,Arrived,On time,,2h 30m,706 mi,DH8,De Havilland (Bombardier) DHC-8 Dash 8
03-07-2022,6E 7911,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:25 IST,,1,KJB,Kurnool,Kurnool Airport,03-07-2022,10:30 IST,,,Cancelled,blank,,,,ATR,ATR 42 / ATR 72
03-07-2022,UK 852,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:30 IST,09:24 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,11:25 IST,11:03 IST,2,Arrived,On time,,1h 39m,518 mi,,
03-07-2022,SQ 4820,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:30 IST,09:24 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,11:25 IST,11:03 IST,2,Arrived,On time,,1h 39m,518 mi,32N,Airbus A320neo
03-07-2022,6E 1788,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:35 IST,09:39 IST,1,MLE,Male,Velana International Airport,03-07-2022,11:20 +05,11:07 +05,,Arrived,On time,,1h 58m,685 mi,32N,Airbus A320neo
03-07-2022,6E 541,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:35 IST,09:35 IST,1,MAA,Chennai,Chennai Airport,03-07-2022,10:50 IST,10:44 IST,1,Arrived,On time,,1h 9m,166 mi,32N,Airbus A320neo
03-07-2022,SG 693,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:35 IST,09:30 IST,1,DBR,Darbhanga,Darbhanga Airport,03-07-2022,12:00 IST,12:05 IST,,Arrived,On time,,2h 35m,1043 mi,73H,Boeing 737-800 (winglets) Passenger/BBJ2
03-07-2022,SG 3325,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:40 IST,13:10 IST,1,GWL,Gwalior,Gwalior Airport,03-07-2022,12:55 IST,16:15 IST,,Arrived,Delayed,3h 20m,3h 5m,905 mi,DH4,De Havilland (Bombardier) DHC-8-400 Dash 8Q
03-07-2022,6E 6501,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:40 IST,11:33 IST,1,RDP,Andal,Kazi Nazrul Islam Airport,03-07-2022,12:05 IST,14:06 IST,,Arrived,Delayed,2h 1m,2h 33m,953 mi,32Q,Airbus A321neo
03-07-2022,6E 113,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:55 IST,09:58 IST,1,COK,Kochi,Cochin International Airport,03-07-2022,10:55 IST,11:03 IST,1,Arrived,On time,,1h 5m,229 mi,32N,Airbus A320neo
03-07-2022,6E 6533,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,09:55 IST,09:50 IST,1,BEK,Bareilly,Bareilly Airport,03-07-2022,12:50 IST,12:20 IST,,Arrived,On time,,2h 30m,1058 mi,32A,Airbus A320 (sharklets)
03-07-2022,AI 505,Air India,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,10:00 IST,10:14 IST,,DEL,Delhi,Indira Gandhi International Airport,03-07-2022,12:50 IST,12:42 IST,3,Arrived,On time,,2h 28m,1062 mi,32N,Airbus A320neo
03-07-2022,SG 3725,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,10:00 IST,,,SAG,Shirdi,Shirdi Airport,03-07-2022,12:10 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
03-07-2022,6E 488,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,10:00 IST,,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,11:35 IST,,2,Cancelled,blank,,,,32N,Airbus A320neo
03-07-2022,O2G 101,Star Air,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,10:05 IST,10:09 IST,,HBX,Hubli,Hubli Airport,03-07-2022,11:05 IST,10:54 IST,,Arrived,On time,,45m,230 mi,ER4,Embraer RJ145
03-07-2022,6E 524,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,10:05 IST,10:10 IST,1,IXA,Agartala,Agartala Airport,03-07-2022,13:05 IST,13:04 IST,,Arrived,On time,,2h 54m,1153 mi,32A,Airbus A320 (sharklets)
03-07-2022,WY 282,Oman Air,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,10:10 IST,10:10 IST,,MCT,Muscat,Muscat International Airport,03-07-2022,12:15 +04,11:45 +04,,Arrived,On time,,3h 5m,1460 mi,7M8,Boeing 737MAX 8 Passenger
03-07-2022,UK 544,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,03-07-2022,10:15 IST,10:05 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,03-07-2022,12:00 IST,11:47 IST,2,Arrived,On time,,1h 42m,518 mi,32N,Airbus A320neo
